,ID,Toán,Lí,Hóa,Sinh,Văn,Ngoại ngữ,GDCD,Địa,Sử
415,02000415,9.0,7.75,8.25,7.25,6.75,7.0,,,
416,02000416,9.2,5.5,8.5,7.0,6.5,4.6,,,
417,02000417,8.0,5.25,6.0,5.75,7.0,8.0,,,
418,02000418,8.0,8.0,6.75,5.25,6.75,5.0,,,
419,02000419,8.2,5.5,6.75,6.25,6.75,7.6,,,
420,02000420,7.8,7.0,6.75,5.75,6.25,8.2,,,
421,02000421,7.8,,,,7.75,6.6,7.25,6.75,4.5
422,02000422,8.8,,,,8.0,8.2,8.5,6.75,6.25
423,02000423,8.8,7.75,7.5,6.25,7.5,5.8,,,
424,02000424,7.8,,,,8.0,7.0,9.25,6.75,7.0
425,02000425,7.0,,,,8.0,7.4,8.0,6.25,5.5
426,02000426,7.2,6.0,5.75,5.5,5.75,5.0,,,
427,02000427,8.4,,,,7.5,7.8,8.0,7.0,6.25
428,02000428,8.8,5.75,6.75,7.0,7.75,8.0,,,
429,02000429,7.6,7.75,6.25,7.25,6.0,6.4,,,
430,02000430,8.8,6.5,7.0,6.25,6.5,6.0,,,
431,02000431,8.0,6.5,5.5,4.25,8.0,8.0,,,
432,02000432,8.0,,,,7.0,8.0,8.75,7.5,6.0
433,02000433,8.2,,,,7.0,6.2,8.75,7.25,4.0
434,02000434,7.6,,,,7.5,6.2,9.25,7.5,6.5
435,02000435,7.8,6.75,4.0,4.25,6.75,7.8,,,
436,02000436,9.4,,,,7.25,8.0,8.75,8.75,7.0
437,02000437,7.6,,,,6.5,3.2,6.0,5.5,3.5
438,02000438,7.4,,,,7.0,7.4,7.75,5.25,5.5
439,02000439,8.2,7.25,5.25,4.0,6.0,8.4,,,
440,02000440,8.4,8.25,8.25,5.0,6.25,7.6,,,
441,02000441,8.0,6.75,7.25,4.75,6.5,7.4,,,
442,02000442,6.2,5.75,4.5,3.5,5.5,8.2,,,
443,02000443,8.4,8.0,8.0,5.5,6.25,4.6,,,
444,02000444,8.2,7.5,8.5,5.5,3.5,6.0,,,
445,02000445,6.6,3.75,6.0,5.75,5.0,5.8,,,
446,02000446,8.6,8.0,8.5,6.75,5.5,5.4,,,
447,02000447,7.0,7.0,7.25,5.5,5.5,7.8,,,
448,02000448,8.8,8.25,7.0,6.0,6.75,7.0,,,
449,02000449,6.2,3.5,6.0,6.5,4.75,4.6,,,
450,02000450,9.4,6.5,6.25,4.75,7.25,6.0,,,
451,02000451,7.8,6.0,7.5,6.0,6.5,5.8,,,
452,02000452,7.4,,,,6.75,5.6,8.75,7.75,4.25
453,02000453,6.6,6.0,4.25,3.75,6.25,3.8,,,
454,02000454,6.4,,,,7.25,7.0,9.0,6.5,6.75
455,02000455,7.2,6.75,6.25,6.0,5.25,6.8,,,
456,02000456,8.0,7.0,6.0,5.0,5.5,8.2,,,
457,02000457,7.2,,,,8.0,7.8,8.5,7.75,5.0
458,02000458,7.2,,,,6.75,5.8,8.25,6.5,6.0
459,02000459,7.6,5.0,7.25,5.75,6.75,5.0,,,
460,02000460,7.4,7.75,4.75,6.0,7.25,6.0,,,
461,02000461,8.8,5.25,8.25,8.25,6.5,7.0,,,
462,02000462,7.4,7.25,6.75,5.5,6.75,3.8,,,
463,02000463,6.2,,,,6.25,5.6,9.0,7.0,5.0
464,02000464,8.2,7.0,4.75,3.75,7.25,3.8,,,
465,02000465,9.0,5.25,8.5,6.75,6.75,4.6,,,
466,02000466,8.0,7.75,7.75,7.75,6.75,5.8,,,
467,02000467,7.6,5.75,6.5,3.25,8.0,7.2,,,
468,02000468,8.2,6.25,7.25,4.75,6.75,6.6,,,
469,02000469,8.4,6.75,8.0,4.75,6.75,7.4,,,
470,02000470,7.2,,,,5.0,6.0,8.0,7.25,5.0
471,02000471,7.6,7.5,6.25,4.5,7.75,6.2,,,
472,02000472,7.8,,,,7.75,7.8,8.75,8.5,6.75
473,02000473,7.2,,,,8.0,8.8,8.5,6.75,4.75
474,02000474,8.2,,,,7.75,9.0,8.5,7.25,7.75
475,02000475,8.8,,,,8.0,8.8,8.5,8.0,6.5
476,02000476,8.8,6.5,6.75,7.0,6.25,8.4,,,
477,02000477,8.0,5.5,7.75,7.5,6.75,6.4,,,
478,02000478,8.6,7.5,7.5,5.75,6.75,6.2,,,
479,02000479,7.6,7.25,7.0,4.25,7.25,8.0,,,
480,02000480,8.4,6.0,6.5,4.75,6.5,6.6,,,
481,02000481,8.6,8.0,7.75,7.0,6.75,7.4,,,
482,02000482,8.6,,,,8.25,7.0,8.75,7.75,7.25
483,02000483,8.6,5.25,8.75,8.25,7.75,6.6,,,
484,02000484,8.0,6.5,8.25,4.5,7.75,7.8,,,
485,02000485,7.0,6.25,6.5,6.25,7.0,7.4,,,
486,02000486,8.6,7.0,5.5,4.75,7.5,8.8,,,
487,02000487,8.2,6.75,7.0,7.75,7.0,5.4,,,
488,02000488,9.0,,,,8.75,7.8,8.75,6.75,5.0
489,02000489,7.2,,,,7.0,4.2,8.0,7.0,5.25
490,02000490,6.0,,,,7.75,4.8,7.75,6.0,3.5
491,02000491,8.2,5.5,7.25,7.0,7.25,5.6,,,
492,02000492,8.0,6.0,6.0,4.25,8.25,8.0,,,
493,02000493,9.2,8.75,6.75,6.75,8.25,6.2,,,
494,02000494,7.8,8.5,6.25,5.0,7.5,6.6,,,
495,02000495,8.0,7.5,8.25,6.5,7.5,8.8,,,
496,02000496,8.4,8.5,7.0,4.5,6.25,6.6,,,
497,02000497,6.2,5.0,3.0,4.5,6.75,3.6,,,
498,02000498,6.2,,,,6.75,7.6,8.5,7.5,6.25
499,02000499,5.4,,,,6.5,5.6,9.0,6.25,5.5
500,02000500,8.0,8.0,5.0,5.75,6.0,3.0,,,
501,02000501,7.6,6.75,4.0,4.5,5.5,6.6,,,
502,02000502,7.4,5.0,8.25,4.75,6.25,4.6,,,
503,02000503,8.2,5.25,4.5,4.75,5.25,8.2,,,
504,02000504,8.4,6.75,3.75,4.5,6.0,8.8,,,
505,02000505,6.8,6.75,6.5,3.75,5.0,7.6,,,
506,02000506,8.0,7.25,5.75,4.25,6.5,7.4,,,
507,02000507,6.8,,,,7.0,7.8,9.25,5.75,5.0
508,02000508,7.6,6.25,7.0,5.5,7.25,6.6,,,
509,02000509,8.4,6.75,7.0,5.5,6.75,5.4,,,
510,02000510,6.8,,,,8.5,6.8,7.75,6.75,5.25
511,02000511,8.2,,,,6.75,6.6,8.0,8.0,5.75
512,02000512,7.0,5.25,4.75,5.25,8.0,3.4,,,
513,02000513,7.0,8.0,6.25,6.0,7.0,5.8,,,
514,02000514,7.6,,,,6.25,6.8,8.5,5.75,1.75
515,02000515,9.0,7.25,8.0,5.0,5.5,7.2,,,
516,02000516,8.6,7.75,8.0,4.25,7.25,6.2,,,
517,02000517,8.2,,,,8.25,6.6,9.25,8.5,8.5
518,02000518,7.8,6.5,7.75,5.5,7.5,5.6,,,
519,02000519,7.8,,,,7.5,6.0,8.75,8.0,7.5
520,02000520,7.0,,,,7.5,7.2,7.75,8.0,5.75
521,02000522,7.6,8.0,5.75,5.5,6.5,8.4,,,
522,02000523,7.4,,,,7.75,8.2,8.5,6.25,5.0
523,02000524,4.8,,,,3.75,3.6,5.5,5.25,3.75
524,02000525,7.2,7.0,6.5,6.0,5.75,5.2,,,
525,02000526,4.8,5.25,4.0,5.25,4.0,4.4,,,
526,02000527,9.0,7.25,8.5,6.5,6.25,4.4,,,
527,02000528,6.8,6.5,7.0,6.25,6.25,6.0,,,
528,02000529,7.0,7.75,4.25,4.25,6.75,6.8,,,
529,02000530,8.2,6.0,8.25,7.0,6.5,5.2,,,
530,02000531,8.0,6.75,7.25,4.75,7.5,5.4,,,
531,02000532,9.6,7.5,7.75,4.5,6.0,6.2,,,
532,02000533,8.0,7.5,4.5,4.0,6.75,6.8,,,
533,02000534,7.2,,,,6.75,3.6,7.0,5.75,2.75
534,02000535,7.4,7.25,5.25,6.0,6.0,4.6,,,
535,02000536,6.6,5.5,6.25,5.0,7.0,5.8,,,
536,02000537,6.6,5.5,5.5,6.75,6.75,5.0,,,
537,02000538,8.2,,,,8.0,7.6,6.0,7.0,5.5
538,02000539,7.4,,,,6.75,8.4,8.0,6.0,7.75
539,02000540,7.0,,,,8.5,6.4,8.75,6.5,8.0
540,02000541,8.4,,,,8.25,8.0,9.0,7.5,7.5
541,02000542,6.8,5.75,4.5,5.75,6.75,4.8,,,
542,02000543,7.8,7.5,7.5,6.0,5.5,8.0,,,
543,02000544,6.2,,,,5.25,3.8,9.0,6.5,5.75
544,02000545,8.2,7.75,6.75,5.75,5.5,8.4,,,
545,02000546,8.2,6.75,8.25,5.0,6.25,5.4,,,
546,02000547,7.2,8.25,6.75,5.25,6.25,8.2,,,
547,02000548,8.8,3.75,8.5,7.5,4.75,3.4,,,
548,02000549,7.0,6.25,5.75,6.0,7.0,6.2,,,
549,02000550,7.2,5.75,5.75,4.25,7.25,5.6,,,
550,02000551,8.2,6.75,7.75,6.25,7.75,7.2,,,
551,02000552,6.2,6.25,5.25,4.5,6.75,4.0,,,
552,02000553,8.0,6.75,7.5,7.5,6.5,8.8,,,
553,02000554,8.4,8.75,3.5,4.5,6.5,5.2,,,
554,02000555,8.4,5.75,7.75,3.75,7.25,7.4,,,
555,02000556,6.0,5.75,5.25,5.5,7.25,8.0,,,
556,02000557,9.0,8.5,8.5,4.25,6.0,7.2,,,
557,02000558,6.4,6.0,4.75,5.0,6.75,6.6,,,
558,02000559,8.0,7.25,6.5,7.0,8.25,6.4,,,
559,02000560,6.4,,,,6.75,6.2,8.25,7.25,7.5
560,02000561,7.8,7.0,5.25,4.5,7.75,7.4,,,
561,02000562,8.4,8.25,8.25,4.25,6.5,7.0,,,
562,02000563,7.8,7.0,7.25,4.5,7.0,7.0,,,
563,02000564,8.0,,,,5.75,5.4,7.5,5.25,2.75
564,02000565,8.4,8.5,8.25,7.25,7.25,8.8,,,
565,02000566,8.0,7.5,6.0,7.25,7.25,5.6,,,
566,02000567,8.6,,,,8.0,8.4,9.0,6.5,6.25
567,02000568,7.4,4.5,5.75,4.75,8.25,6.0,,,
568,02000569,8.2,7.5,8.5,6.0,4.5,7.8,,,
569,02000570,9.0,6.75,7.0,6.75,6.75,6.0,,,
570,02000571,5.6,,,,4.0,4.4,7.25,6.25,3.0
571,02000572,8.4,7.75,8.75,4.0,6.0,6.8,,,
572,02000573,7.0,5.5,5.75,3.25,6.5,6.2,,,
573,02000574,9.0,6.25,7.5,5.25,7.0,5.2,,,
574,02000575,7.0,5.75,5.25,5.25,6.75,6.4,,,
575,02000576,8.2,4.75,5.0,6.0,7.75,7.4,,,
576,02000577,7.4,5.25,8.5,5.5,7.75,8.2,,,
577,02000578,8.2,6.75,7.0,4.0,7.5,6.2,,,
578,02000579,8.8,7.25,8.25,4.0,7.0,6.6,,,
579,02000580,6.8,,,,5.75,7.2,9.0,6.5,5.75
580,02000581,7.8,,,,7.75,9.0,9.25,8.0,6.75
581,02000582,7.6,,,,8.5,6.0,8.5,6.25,5.5
582,02000583,8.0,,,,7.5,5.8,7.0,6.25,4.75
583,02000584,9.0,7.75,7.5,6.25,8.0,8.4,,,
584,02000585,7.6,7.75,6.25,4.75,5.91,7.6,,,
585,02000586,7.6,,,,7.75,6.6,6.5,7.75,5.25
586,02000587,8.6,7.25,5.5,6.0,8.25,8.2,,,
587,02000588,7.8,,,,7.75,7.8,9.0,8.0,6.75
588,02000589,8.6,7.0,4.75,4.25,8.25,7.2,,,
589,02000590,7.2,,,,6.5,7.8,8.25,7.75,5.5
590,02000591,7.0,7.0,5.25,4.25,6.75,4.6,,,
591,02000592,7.6,5.75,4.75,5.25,5.5,8.2,,,
592,02000593,7.2,6.5,6.5,5.0,7.75,4.6,,,
593,02000594,7.0,,,,7.0,5.8,9.0,7.5,5.25
594,02000595,7.4,5.25,6.75,4.5,5.75,5.0,,,
595,02000596,7.8,,,,7.75,7.2,9.25,8.75,6.25
596,02000597,8.0,5.75,6.75,6.75,7.75,9.0,,,
597,02000598,6.2,,,,7.5,3.8,8.0,5.75,4.25
598,02000599,8.4,7.5,8.75,4.25,7.0,5.6,,,
599,02000600,8.6,6.5,5.5,3.75,7.75,8.0,,,
600,02000601,7.6,7.0,3.25,4.0,7.25,7.4,,,
601,02000602,8.8,8.25,8.25,6.5,6.5,9.4,,,
602,02000603,7.4,7.25,6.25,4.75,7.0,9.0,,,
603,02000604,7.6,7.25,7.0,4.5,6.25,6.4,,,
604,02000605,6.2,6.75,7.0,6.5,5.25,6.8,,,
605,02000606,8.6,7.5,3.25,3.75,6.5,8.2,,,
606,02000607,8.8,7.75,8.0,6.0,7.5,7.8,,,
607,02000608,7.2,,,,6.75,6.2,8.0,7.0,6.0
608,02000609,8.4,6.5,4.0,3.5,6.75,7.6,,,
609,02000610,8.8,7.0,8.25,7.25,5.25,6.4,,,
610,02000611,5.8,6.0,5.0,5.25,5.0,5.8,,,
611,02000612,6.8,,,,6.75,5.6,8.25,5.0,4.5
612,02000613,8.4,7.0,3.5,4.0,8.25,7.4,,,
613,02000614,7.6,6.5,7.5,7.75,8.25,6.0,,,
614,02000615,8.0,,,,8.0,6.8,8.0,7.5,7.75
615,02000616,6.6,4.75,7.5,6.0,7.5,7.2,,,
616,02000617,7.8,7.75,9.0,6.0,8.0,7.2,,,
617,02000618,8.0,,,,8.0,6.6,8.75,5.5,4.75
618,02000619,8.8,5.75,8.25,5.25,7.0,8.0,,,
619,02000620,8.8,5.5,6.25,5.5,7.0,7.6,,,
620,02000621,8.2,5.0,7.5,6.25,6.75,5.4,,,
621,02000622,7.4,,,,7.0,6.4,7.25,6.25,5.25
622,02000623,6.0,,,,6.0,1.8,8.75,7.25,3.5
623,02000624,8.2,7.5,7.75,6.0,7.25,6.4,,,
624,02000625,7.2,4.75,7.0,5.5,7.25,5.6,,,
625,02000626,5.6,,,,7.25,5.4,9.0,7.0,4.0
626,02000627,8.2,7.75,7.0,6.25,8.0,8.2,,,
627,02000628,8.4,5.5,7.5,4.25,7.75,7.2,,,
628,02000629,8.6,,,,7.5,7.0,9.75,7.0,7.5
629,02000630,8.0,,,,8.25,4.6,7.75,7.25,4.0
630,02000631,7.4,,,,6.5,9.8,8.75,7.75,7.25
631,02000632,6.6,,,,7.5,6.8,8.0,7.0,4.75
632,02000633,9.0,7.25,8.25,4.5,8.0,7.6,,,
633,02000634,5.4,4.75,6.0,6.0,6.0,7.8,,,
634,02000635,7.6,,,,6.25,6.4,8.0,7.5,5.25
635,02000636,5.4,,,,7.25,2.8,7.75,7.0,5.25
636,02000637,7.8,,,,7.5,6.4,8.5,6.25,5.75
637,02000638,8.4,,,,7.25,7.2,8.5,6.5,7.0
638,02000639,7.2,4.5,7.0,7.5,6.75,5.6,,,
639,02000640,7.8,,,,7.5,9.0,8.5,7.5,6.0
640,02000641,8.0,4.75,6.75,6.75,7.0,7.6,,,
641,02000642,8.4,7.5,6.75,7.25,8.0,8.0,,,
642,02000643,6.8,7.0,4.75,4.75,6.5,4.8,,,
643,02000644,8.4,4.5,7.0,6.75,7.0,4.8,,,
644,02000645,8.8,5.0,8.0,8.0,7.0,7.8,,,
645,02000646,6.2,,,,6.5,3.8,6.25,5.5,4.5
646,02000647,7.4,6.5,6.25,5.75,7.75,6.0,,,
647,02000648,8.0,7.25,7.25,6.5,7.5,8.6,,,
648,02000649,5.4,,,,6.0,4.8,7.0,6.5,5.0
649,02000650,3.8,,,,4.75,2.2,6.0,5.5,3.25
650,02000651,8.0,,,,7.0,4.2,8.75,6.0,5.0
651,02000652,7.2,5.25,6.75,5.25,4.75,4.8,,,
652,02000653,5.6,,,,4.75,3.8,9.0,7.75,4.0
653,02000654,8.4,,,,8.0,8.2,8.5,8.25,7.75
654,02000655,5.6,,,,6.0,4.0,8.75,7.0,4.5
655,02000656,8.0,7.0,8.0,6.0,5.5,6.6,,,
656,02000657,8.2,,,,7.25,7.4,8.5,7.75,7.25
657,02000658,5.6,,,,6.5,4.6,7.25,5.5,6.0
658,02000659,8.2,,,,8.25,8.2,9.0,8.25,7.75
659,02000660,5.2,,,,6.25,6.2,6.75,5.5,3.0
660,02000661,8.0,5.25,3.0,4.75,7.0,5.4,,,
661,02000662,7.8,8.0,7.5,4.75,6.75,7.2,,,
662,02000663,9.4,8.25,7.5,6.75,8.0,8.0,,,
663,02000664,8.0,8.0,8.25,4.75,7.75,8.6,,,
664,02000665,7.4,,,,7.25,5.6,8.5,7.0,5.0
665,02000666,7.2,7.0,7.25,7.5,7.75,6.2,,,
666,02000667,7.8,7.25,8.25,4.75,7.75,5.4,,,
667,02000668,6.6,4.25,7.25,5.25,7.25,6.2,,,
668,02000669,8.0,,,,6.25,7.0,8.75,7.75,8.75
669,02000670,6.4,,,,8.25,5.8,9.25,7.25,7.0
670,02000671,7.2,,,,7.5,7.0,9.25,8.5,6.75
671,02000672,9.0,8.5,9.0,4.5,7.5,6.6,,,
672,02000673,6.2,,,,6.25,5.2,7.0,8.25,5.5
673,02000674,7.8,,,,8.5,7.4,8.25,7.0,7.5
674,02000675,6.4,,,,7.0,2.8,8.25,6.5,4.25
675,02000676,4.4,,,,5.75,4.0,7.0,6.0,3.75
676,02000677,7.4,,,,8.0,5.8,9.0,6.75,6.5
677,02000678,6.8,,,,8.0,3.4,8.25,6.0,3.5
678,02000679,5.2,,,,7.0,8.2,8.0,7.5,3.5
679,02000680,7.2,,,,6.25,6.8,5.5,6.0,3.5
680,02000681,8.2,7.25,6.75,6.25,7.5,8.8,,,
681,02000682,8.0,6.0,6.5,5.75,6.0,5.4,,,
682,02000683,5.6,,,,5.75,4.6,8.75,7.25,4.75
683,02000684,7.0,,,,5.75,5.0,7.75,7.0,5.0
684,02000685,7.4,,,,6.5,6.0,8.5,6.0,4.75
685,02000686,9.0,8.0,6.25,6.0,6.0,8.0,,,
686,02000687,9.0,,,,7.75,7.6,8.5,7.0,6.0
687,02000688,7.0,5.5,7.5,5.75,6.25,6.4,,,
688,02000689,9.0,7.25,5.5,4.75,7.75,9.0,,,
689,02000690,8.4,,,,7.75,6.8,8.25,8.25,8.0
690,02000691,5.6,,,,6.0,3.0,7.75,6.0,3.25
691,02000692,8.0,6.0,7.5,7.0,6.75,6.6,,,
692,02000693,8.4,6.75,6.0,6.0,5.25,6.8,,,
693,02000694,7.2,,,,6.25,5.2,8.5,7.25,5.5
694,02000695,9.0,6.75,5.5,3.5,6.0,7.6,,,
695,02000696,6.8,,,,7.75,8.6,9.5,7.75,6.25
696,02000697,6.6,,,,7.5,5.6,8.75,7.5,7.25
697,02000698,8.0,6.5,6.25,6.75,6.25,9.0,,,
698,02000699,8.2,5.75,3.25,4.25,7.5,7.4,,,
699,02000700,7.8,8.25,6.25,4.25,7.0,8.0,,,
700,02000701,7.8,4.25,7.5,5.5,6.75,5.0,,,
701,02000702,8.2,7.75,4.75,6.75,7.5,6.8,,,
702,02000703,7.0,,,,7.5,8.2,8.0,6.0,5.25
703,02000704,7.8,6.75,6.75,5.75,7.5,6.4,,,
704,02000705,9.2,7.5,6.25,5.0,7.25,6.6,,,
705,02000706,6.4,,,,6.5,5.4,7.5,7.25,5.25
706,02000707,8.6,7.75,5.75,5.75,6.5,8.6,,,
707,02000708,9.0,8.0,6.25,6.0,7.0,9.2,,,
708,02000709,5.6,6.25,5.0,5.25,6.5,5.8,,,
709,02000710,7.8,6.5,6.75,3.75,6.75,9.4,,,
710,02000711,9.2,7.75,5.0,5.25,6.75,8.0,,,
711,02000712,5.2,,,,5.25,2.2,6.75,4.25,5.0
712,02000713,8.8,8.25,8.0,3.5,5.25,5.8,,,
713,02000714,8.2,7.5,5.0,5.0,5.5,8.0,,,
714,02000715,8.8,6.0,8.5,6.0,6.25,7.4,,,
715,02000716,8.8,7.25,8.0,5.25,7.0,6.6,,,
716,02000717,8.2,6.75,8.25,6.75,6.5,6.6,,,
717,02000718,6.4,,,,7.25,5.8,8.25,7.25,5.0
718,02000719,8.0,5.75,6.75,6.25,7.25,6.0,,,
719,02000720,8.4,6.5,7.5,5.25,8.25,7.4,,,
720,02000721,8.0,6.5,5.5,5.5,7.5,9.2,,,
721,02000722,7.8,,,,5.75,2.8,9.0,5.75,5.0
722,02000723,7.4,,,,6.75,6.8,8.75,7.0,4.0
723,02000724,7.8,6.0,5.25,4.5,7.0,4.2,,,
724,02000725,8.4,8.0,6.25,6.0,7.0,6.8,,,
725,02000726,8.4,,,,7.75,8.6,8.75,6.75,7.0
726,02000727,7.8,,,,7.75,8.4,8.5,5.25,3.75
727,02000728,6.6,,,,7.25,4.8,8.75,7.5,6.0
728,02000729,8.2,8.0,5.25,3.25,7.0,7.8,,,
729,02000730,4.6,,,,4.0,1.8,8.0,6.75,5.0
730,02000731,8.4,,,,8.25,7.2,9.25,7.75,7.0
731,02000732,6.8,,,,5.0,4.0,7.25,5.25,2.75
732,02000733,5.6,,,,6.75,5.4,6.25,6.5,3.25
733,02000734,7.0,6.25,5.75,5.5,7.25,5.2,,,
734,02000735,7.4,6.5,6.5,4.0,6.0,5.0,,,
735,02000736,8.0,7.25,5.0,5.25,6.75,5.6,,,
736,02000737,8.4,,,,6.5,,6.5,5.5,6.0
737,02000738,7.8,6.75,4.0,5.5,7.75,6.4,,,
738,02000739,7.2,,,,4.5,7.4,8.75,6.5,6.0
739,02000740,8.0,,,,7.0,8.0,8.5,7.75,7.5
740,02000741,8.0,,,,8.5,7.2,8.0,6.25,5.5
741,02000742,5.8,,,,6.75,5.2,7.25,7.75,4.5
742,02000743,8.0,7.75,7.75,4.75,7.0,6.2,,,
743,02000744,7.6,,,,8.0,8.4,8.75,8.0,7.25
744,02000745,8.0,,,,8.0,6.0,7.5,6.5,5.75
745,02000746,7.4,7.0,6.5,6.0,7.0,7.8,,,
746,02000747,5.2,,,,7.25,4.8,8.25,4.25,4.75
747,02000748,7.4,7.5,8.5,6.5,7.25,8.8,,,
748,02000749,8.8,8.5,7.0,5.0,6.5,7.8,,,
749,02000750,8.8,7.75,7.0,5.25,6.0,8.0,,,
750,02000751,8.8,5.75,6.75,5.75,8.25,7.0,,,
751,02000752,7.2,,,,6.75,8.8,9.5,7.25,6.25
752,02000753,7.0,,,,7.5,6.2,7.0,8.0,8.25
753,02000754,7.4,,,,7.25,6.6,8.0,7.0,6.0
754,02000755,7.2,,,,6.75,6.8,9.0,6.25,7.25
755,02000756,7.0,,,,5.5,5.6,7.75,6.5,5.0
756,02000757,8.8,8.25,5.75,5.0,6.5,6.0,,,
757,02000758,7.2,,,,5.0,7.8,8.75,6.75,7.0
758,02000759,8.8,8.0,7.25,5.0,6.25,6.0,,,
759,02000760,4.8,,,,5.75,3.6,7.0,6.25,4.0
760,02000761,6.4,,,,5.0,5.2,7.75,6.25,3.25
761,02000762,7.0,7.75,5.0,6.5,3.75,7.8,,,
762,02000763,7.4,7.25,6.75,6.25,5.0,7.4,,,
763,02000764,7.8,6.25,4.25,4.5,6.25,7.0,,,
764,02000765,8.2,5.75,7.0,6.5,6.25,7.0,,,
765,02000766,7.8,,,,7.0,8.6,7.25,5.75,5.25
766,02000767,7.8,,,,7.0,8.0,9.25,6.75,7.25
767,02000768,7.2,7.0,5.25,3.75,6.5,5.8,,,
768,02000769,7.6,6.75,7.0,7.0,4.5,4.4,,,
769,02000770,6.0,7.25,6.25,6.5,7.0,4.6,,,
770,02000771,7.0,7.0,7.75,5.75,5.75,8.6,,,
771,02000772,7.6,5.0,5.75,4.75,6.5,7.0,,,
772,02000773,8.4,7.5,5.25,3.75,7.0,7.6,,,
773,02000774,7.6,,,,7.0,8.6,9.75,8.5,7.75
774,02000775,8.2,5.5,5.0,5.0,7.0,6.4,,,
775,02000776,7.4,6.75,7.0,5.5,7.0,7.2,,,
776,02000777,8.2,6.5,7.5,7.75,7.25,6.2,,,
777,02000778,8.4,,,,7.0,8.4,8.5,7.25,7.75
778,02000779,8.0,6.25,7.25,6.0,7.75,8.4,,,
779,02000780,8.2,7.0,9.0,4.0,7.75,7.6,,,
780,02000781,9.0,5.0,5.5,4.5,7.5,8.8,,,
781,02000782,8.8,,,,8.0,7.4,7.75,6.75,7.75
782,02000783,8.2,,,,7.75,,9.0,7.5,9.0
783,02000784,7.6,6.0,6.5,5.0,6.75,4.2,,,
784,02000785,8.6,,,,7.25,8.8,9.0,6.75,6.25
785,02000786,4.6,,,,4.25,7.8,7.25,7.25,5.25
786,02000787,8.0,,,,7.25,5.0,7.0,6.75,4.5
787,02000788,7.8,,,,6.5,5.8,7.75,6.0,5.0
788,02000789,9.2,7.75,9.25,5.5,6.75,8.0,,,
789,02000790,7.0,,,,6.25,5.6,9.0,7.25,6.5
790,02000791,8.2,8.0,7.5,5.5,6.0,6.8,,,
791,02000792,9.2,7.25,8.5,5.5,3.75,7.8,,,
792,02000793,7.2,5.25,2.25,3.0,4.25,6.6,,,
793,02000794,5.4,4.0,2.75,4.75,6.25,2.6,,,
794,02000795,8.6,7.0,6.75,5.5,6.75,6.2,,,
795,02000796,7.4,,,,8.0,8.8,8.75,8.25,5.75
796,02000797,7.8,,,,8.25,6.6,8.0,6.75,6.0
797,02000798,6.8,,,,5.75,4.0,8.25,5.0,4.5
798,02000799,7.8,6.75,7.0,6.25,7.5,4.6,,,
799,02000800,8.4,6.25,9.0,4.5,6.5,7.6,,,
800,02000801,8.4,6.5,5.25,3.25,4.5,6.6,,,
801,02000802,8.0,8.25,8.25,6.0,6.5,8.0,,,
802,02000803,10.0,7.25,8.5,8.75,7.5,9.6,,,
803,02000804,6.0,,,,5.5,7.0,6.75,5.5,5.25
804,02000805,8.4,8.0,6.0,5.0,6.0,7.2,,,
805,02000806,8.4,,,,8.25,8.6,8.25,6.25,5.5
806,02000807,8.4,7.25,5.75,7.0,7.25,8.2,,,
807,02000808,8.6,,,,7.75,7.8,9.0,8.25,8.5
808,02000809,8.6,7.75,6.75,4.5,5.0,7.6,,,
809,02000810,8.2,7.75,7.75,5.25,8.0,7.8,,,
810,02000811,7.0,,,,6.75,6.6,9.0,6.5,4.75
811,02000812,5.2,,,,5.5,3.0,8.0,7.0,3.5
812,02000813,7.4,6.75,7.25,4.5,6.75,4.8,,,
813,02000814,8.4,6.75,6.0,4.75,6.0,6.2,,,
814,02000815,8.8,8.25,8.75,8.0,6.0,9.2,,,
815,02000816,6.2,,,,6.75,6.6,7.0,7.0,5.5
816,02000817,5.6,,,,7.0,6.8,7.75,5.0,3.0
817,02000818,7.2,6.5,7.0,3.25,7.25,6.0,,,
818,02000819,8.0,,,,7.5,6.4,8.25,6.75,6.5
819,02000820,9.4,7.0,7.25,5.25,6.75,5.2,,,
820,02000821,6.6,,,,7.0,4.4,7.25,5.75,2.25
821,02000822,7.0,,,,7.0,6.2,7.25,7.0,5.75
822,02000823,8.8,8.5,7.75,3.75,8.0,7.0,,,
823,02000824,8.6,7.5,6.25,6.25,7.5,7.0,,,
824,02000825,8.0,,,,7.0,7.2,8.75,6.75,5.0
825,02000826,8.8,5.75,7.75,5.0,5.75,8.6,,,
826,02000827,8.8,6.5,7.5,6.75,7.0,6.4,,,
827,02000828,7.8,,,,8.25,6.2,7.5,7.75,5.5
828,02000829,6.8,3.0,6.75,3.25,8.0,6.6,,,
829,02000830,6.6,,,,6.5,5.6,8.5,5.0,4.75
830,02000831,7.4,,,,6.75,4.8,6.75,5.0,3.5
831,02000832,7.2,5.75,4.5,3.5,7.0,8.6,,,
832,02000833,8.0,,,,7.75,7.8,8.0,7.25,5.75
833,02000834,5.0,,,,7.5,7.4,9.0,7.75,8.5
834,02000835,7.8,7.5,4.25,6.0,4.75,7.8,,,
835,02000836,2.4,,,,4.75,3.8,7.0,5.5,4.25
836,02000837,8.4,6.75,6.25,4.75,6.75,9.2,,,
